Chrom	Midpoint	Scan1	Scan2	Scan3
1	739	2.709074633	0	0
1	740	1.426726839	0	0
1	741	1.056662646	0	0
1	742	1.184891552	0	0
1	743	1.167209172	1.3484	1.3484
1	744	2.850418521	2.5548	2.5548
1	745	0.103062549	0.9778	0.9778
1	746	2.936702687	0	0
1	747	1.423425062	0	0
1	748	0.468190671	0.8038	0.8038
1	749	2.694209066	0.2689	0.2689
1	750	2.253001068	0	0
1	751	0.845498468	0	0
1	752	0.077154125	0	0
1	753	1.737116397	0	0
1	754	1.331098829	0	0
1	755	0.287347083	3.00E-04	3.00E-04
1	756	0.558308877	0.0062	0.0062
1	757	2.569188393	0.1286	0.1286
1	758	0.39703072	0	0
1	759	0.605377173	0	0
1	760	0.786842573	0	0
1	761	2.908734424	0	0
1	762	2.444760478	0	0
1	763	2.291421562	1.271	1.271
1	764	0.221338444	1.1115	1.1115
1	765	2.443781605	0.2476	0.2476
1	766	2.082607737	0.5424	0.5424
1	767	1.230268329	0	0
1	768	2.440490458	0	0
1	769	2.29313451	0	0
1	770	0.951370617	0	0
1	771	2.837164006	0.4024	0.4024
1	772	0.941757328	0.6469	0.6469
1	773	1.216556841	0.8901	0.8901
1	774	0.834097374	0.826	0.826
1	775	0.729550599	1.5051	1.5051
1	776	2.070167998	1.7506	1.7506
1	777	1.948935101	0.2534	0.2534
1	778	2.629706297	2.6692	2.6692
1	779	1.957765892	2.7659	2.7659
1	780	0.517305606	2.4896	2.4896
1	781	1.221326901	3.4184	3.4184
1	782	0.258019165	1.7151	1.7151
1	783	0.739160031	1.4893	1.4893
1	784	1.23694578	0.9032	0.9032
1	785	0.2077573	0.2481	0.2481
1	786	2.246946142	0.0125	0.0125
1	787	2.162756322	0.1185	0.1185
1	788	0.029556557	0.5799	0.5799
1	789	1.443505961	0	0
1	790	0.369115461	0.2859	0.2859
1	791	1.464134744	0.2908	0.2908
1	792	0.768816655	0.0343	0.0343
1	793	0.461835134	0	0
1	794	1.498741961	0.035	0.035
1	795	1.967918344	0.5293	0.5293
1	796	1.460230807	0.4189	0.4189
1	797	0.041109766	0.4149	0.4149
1	798	1.775243983	0	0
1	799	1.860737337	0	0
1	800	1.487816366	0.1095	0.1095
1	801	2.804049947	0	0
1	802	1.481828819	0	0
1	803	0.025320171	2.3565	2.3565
1	804	1.805297347	5.8886	5.8886
1	805	0.973605664	8.2721	8.2721
1	806	0.507680452	5.2751	5.2751
1	807	1.747512416	2.0193	2.0193
1	808	2.384550139	0	0
1	809	2.160530312	0.4956	0.4956
1	810	2.748634499	0.4328	0.4328
1	811	0.815150305	0.3708	0.3708
1	812	2.296069756	0	0
1	813	2.487080492	0.8358	0.8358
1	814	0.448204073	0.6037	0.6037
1	815	0.474970005	1.3061	1.3061
1	816	0.266735273	0.7692	0.7692
1	817	2.059802289	0.1163	0.1163
1	818	0.35743031	0.6001	0.6001
1	819	1.30173722	0	0
1	820	0.810050051	0.4189	0.4189
1	821	0.817754774	0.7731	0.7731
1	822	1.072443558	0.6845	0.6845
1	823	2.835515604	0.9041	0.9041
1	824	2.074582869	0.5434	0.5434
1	825	0.732629407	1.4776	1.4776
1	826	1.450001361	2.0058	2.0058
1	827	1.266980744	2.7546	2.7546
1	828	0.743246188	2.7536	2.7536
1	829	2.9715124	1.9722	1.9722
1	830	2.349516867	0.555	0.555
1	831	2.518579823	1.46	1.46
1	832	1.696184817	2.7753	2.7753
1	833	2.493655576	1.688	1.688
1	834	1.519017164	3.2989	3.2989
1	835	1.403797025	4.6169	4.6169
1	836	1.223100384	2.9159	2.9159
1	837	0.756412146	4.0177	4.0177
1	838	2.48493311	1.299	1.299
1	839	2.523858146	2.4701	2.4701
1	840	0.071299725	1.8417	1.8417
1	841	2.069827625	0	0
1	842	0.262987085	0	0
1	843	1.883452921	0.5611	0.5611
1	844	0.009772133	0.3196	0.3196
1	845	2.137696022	0	0
1	846	1.616614952	0	0
1	847	0.267286939	0.0627	0.0627
1	848	0.600056884	0.7865	0.7865
1	849	0.974235868	0.4494	0.4494
1	850	2.403632959	0.0573	0.0573
1	851	0.115618419	0	0
1	852	1.676756065	0.061	0.061
1	853	1.520021744	0.2896	0.2896
1	854	1.824373024	0.0829	0.0829
1	855	0.262416231	0.311	0.311
1	856	1.060105251	0	0
1	857	2.052174822	0.5362	0.5362
1	858	0.13173168	2.8236	2.8236
1	859	0.019148003	3.5961	3.5961
1	860	1.992444065	3.0367	3.0367
1	861	0.01093457	0.6	0.6
1	862	0.856598786	0.176	0.176
1	863	1.521811667	1.0814	1.0814
1	864	0.771749712	0.1036	0.1036
1	865	2.135350577	0.7464	0.7464
1	866	2.057756486	0	0
1	867	1.591018076	0.0599	0.0599
1	868	0.719183093	0	0
1	869	0.183260804	0.714	0.714
1	870	0.388803687	0.6428	0.6428
1	871	1.318378838	0.3237	0.3237
1	872	1.957883933	2.3474	2.3474
1	873	0.928444709	1.7328	1.7328
1	874	0.422374276	1.6214	1.6214
1	875	0.866481229	0.2896	0.2896
1	876	2.286755153	0	0
1	877	1.300055632	0.2537	0.2537
1	878	2.584898272	0.4217	0.4217
1	879	0.406619676	0.668	0.668
1	880	1.642423084	0.0476	0.0476
1	881	2.911979031	0.3073	0.3073
1	882	0.732568759	0	0
1	883	1.167476709	0	0
1	884	1.640646752	0.1874	0.1874
1	885	2.534248976	0	0
1	886	1.803054529	0	0
1	887	0.398762593	0.3436	0.3436
1	888	0.491933412	2.4661	2.4661
1	889	2.226925734	1.8409	1.8409
1	890	1.653627999	0	0
1	891	0.820617976	0	0
1	892	1.514421007	2.1691	2.1691
1	893	2.324386535	2.4942	2.4942
1	894	0.521171539	1.9815	1.9815
1	895	0.919238494	2.0501	2.0501
1	896	0.064987598	2.2107	2.2107
1	897	1.928862557	2.2012	2.2012
1	898	0.670948714	1.5864	1.5864
1	899	2.780785129	0.4039	0.4039
1	900	2.970473437	1.2184	1.2184
1	901	1.878631203	0.0275	0.0275
1	902	2.894259681	0	0
1	903	1.689586993	0.4285	0.4285
1	904	2.610066001	1.7488	1.7488
1	905	1.587811163	2.9262	2.405864607
1	906	0.814650909	4.6922	2.102348496
1	907	1.610499332	5.2893	2.183442492
1	908	1.944221632	4.9312	2.586815774
1	909	1.965437389	2.9909	2.233848106
1	910	2.721299373	0.6013	2.068733061
1	911	2.210916521	3.7787	0.647214482
1	912	2.164067423	5.1657	2.391512235
1	913	1.908574005	4.0127	0.808051458
1	914	1.908622647	0.868	0.645945999
1	915	1.371181007	0.352	2.24958862
1	916	2.018286862	0.8408	1.77065267
1	917	2.999712922	0.0774	0.107166541
1	918	0.883568045	0.5307	1.838031312
1	919	0.538099303	0.4191	0.962318341
1	920	0.175978741	0.6137	1.290297103
1	921	0.621847219	0.8784	2.040584002
1	922	2.088512301	0.8321	1.513968222
1	923	2.704901919	0.4867	2.84493247
1	924	1.458125278	0.397	0.121335731
1	925	2.326507777	0	0.810718181
1	926	2.054148227	0.0016	1.577982012
1	927	1.09928016	0.0425	2.435800192
1	928	2.900250014	0.4927	2.950840512
1	929	1.452765323	0.2896	2.444886711
1	930	0.792483168	1.1164	2.770055667
1	931	0.520693951	1.3261	1.435877114
1	932	2.737600902	1.3461	2.967818876
1	933	0.948659509	0.0827	2.193532497
1	934	0.296801384	0	1.865145055
1	935	0.954796139	0	1.527344682
1	936	2.992993233	0.1761	1.455620182
1	937	2.543173444	1.7793	0.752078452
1	938	0.437923862	4.3833	2.501606085
1	939	1.354794122	5.2916	1.165660571
1	940	0.671776701	4.1572	0.052382427
1	941	0.551860748	2.365	0.326137622
1	942	2.106907533	6.1175	0.851971609
1	943	1.305386215	2.1876	2.215650714
1	944	2.091691978	7.7086	0.377255987
1	945	0.34989997	5.7945	0.494461926
1	946	2.626564183	0.6009	1.952347927
1	947	1.365508586	1.0083	0.108890881
1	948	0.778312785	0.3569	0.244097317
1	949	0.80759725	1.7286	0.350224104
1	950	1.517753374	1.9468	2.597996252
1	951	0.542128326	2.00E-04	1.476944557
1	952	0.404045636	0	0.575200701
1	953	2.584583225	1.0018	1.036444935
1	954	0.761726565	0.7003	2.283235813
1	955	2.756239046	0.3361	1.831100946
1	956	2.53421601	0.303	0.75445451
1	957	2.204675722	0.0798	1.35337349
1	958	0.077332501	0	1.271486864
1	959	0.416116665	0	0.592781456
1	960	0.170694166	0	2.966827492
1	961	1.019644843	0	0.65874001
1	962	0.602426403	0	0.345072818
1	963	1.344039205	0.0792	2.258766278
1	964	0.739116475	0.033	1.1566724
1	965	0.36256435	0	0.286202538
1	966	2.545382079	0	1.990995502
1	967	2.841345311	0.0596	1.689054846
1	968	2.746827255	0.1381	1.151911449
1	969	0.087714833	0.1854	1.307792996
1	970	0.571936514	0.2821	2.936820138
1	971	2.917169475	0.7879	0.447784068
1	972	0.433287144	0.0894	2.795905233
1	973	2.416986888	0.1246	1.52596313
1	974	2.416398479	0.0078	0.942950739
1	975	1.359157424	0	1.843410575
1	976	1.279008644	0	0.614072075
1	977	2.115212009	0.4947	2.756841672
1	978	1.667360877	0.021	2.241825011
1	979	2.02042398	0.1017	0.505666288
1	980	1.508337735	0	1.617493136
1	981	2.741323477	0.3287	1.127175039
1	982	0.467543035	0	0.478803485
1	983	1.681896608	0	2.450443236
1	984	2.135337708	0	1.039980956
1	985	2.061248587	0	2.079018211
1	986	1.560964927	0.0887	2.851335539
1	987	1.741088477	1.0663	1.447019355
1	988	1.714636383	0.9899	0.32394155
1	989	0.840248693	1.2606	1.76302962
1	990	1.057372588	2.4126	0.532498892
1	991	2.32084305	0.6971	1.536467159
1	992	1.589064991	0	0.001497718
1	993	2.580353171	0.02	0.774660355
1	994	0.702297899	0.0283	1.79299127
1	995	1.015652067	0	2.645238679
1	996	0.017108651	0.3544	0.138600982
1	997	2.457578918	0.2722	1.928452753
1	998	1.507647069	0	1.8262825
1	999	0.41052338	0.7818	2.049576622
1	1000	0.8926304	1.3	2.88529547
1	1001	0.934477116	0.8694	0.970772831
1	1002	2.877692546	0.6139	1.667137985
1	1003	1.472425125	0.0481	0.118907951
1	1004	0.593200504	0.3148	0.041334277
1	1005	1.090337964	0	2.55422958
1	1006	1.032457043	0.3118	1.89418766
1	1007	2.506288486	0	2.986158757
1	1008	0.814324802	0	0.736207285
1	1009	2.36071279	0	0.094780892
1	1010	0.814692783	0	2.124989364
1	1011	1.610582051	0	1.363266334
1	1012	1.913490923	0.1811	2.476081134
1	1013	0.960516164	0.1759	1.408153649
1	1014	2.701642028	0.0694	1.440270932
1	1015	1.291467566	0.7716	2.038585438
1	1016	0.461860595	0.5712	0.336433268
1	1017	1.950247939	0.132	1.067908966
1	1018	0.967339202	0	2.124484232
1	1019	1.334198329	1.6928	1.784241259
1	1020	2.550467912	1.1048	1.758305271
1	1021	1.742801964	5.1008	2.555996093
1	1022	0.673387825	0.7782	2.010898874
1	1023	2.846461994	0.7729	0.608329433
1	1024	0.123872898	0.8234	0.795656876
1	1025	2.13615947	2.2434	1.02156503
1	1026	0.207890725	0.7819	2.889362597
1	1027	0.7988919	0.7201	0.150338863
1	1028	0.799815332	0.2664	1.73370719
1	1029	0.410079	0	0.890780748
1	1030	0.758504696	0	0.107706096
1	1031	0.131906135	0.835	2.579439958
1	1032	0.423833568	3.3109	0.161459543
1	1033	1.953967458	0	1.19761041
1	1034	2.710758557	0.3316	0.999057427
1	1035	1.77051797	0.5697	2.809691979
1	1036	2.494408789	0	0.382576684
1	1037	1.009926455	0	1.427051673
1	1038	0.556977388	0	0.736667219
1	1039	0.952239255	0.5551	1.087221589
1	1040	0.347039125	0	2.533988686
1	1041	2.477536587	1.5737	1.625186147
1	1042	1.143892632	0.3299	0.392329309
1	1043	0.813439247	0.3738	1.003234879
1	1044	1.975188268	1.4767	2.832756503
1	1045	1.766307229	0.4307	1.179822748
1	1046	1.240380683	0.0619	0.842499799
1	1047	1.841742874	2.444	1.444605045
1	1048	1.741879083	2.8683	0.638702381
1	1049	1.800694838	0.29	1.46887958
1	1050	1.689270683	0.325	2.245761567
1	1051	2.77884143	0	0.441146465
1	1052	1.092398702	0.5294	1.766053565
1	1053	1.311605709	0.1916	2.381055006
1	1054	2.011480051	0.2329	0.836200334
1	1055	2.202578608	0	2.402659542
1	1056	1.29430183	0	0.768329921
1	1057	0.813280532	0	2.572999688
1	1058	0.897016327	0.3322	1.77104607
1	1059	2.922565426	0.3296	1.537942469
1	1060	0.567436582	0.1747	1.544752324
1	1061	2.415194842	0	2.495276574
1	1062	1.502302364	0	0.648182557
1	1063	0.530738723	0	2.18388607
1	1064	1.911909207	0	0.389319662
1	1065	0.570307122	0.0713	2.848607521
1	1066	2.016047615	0.5423	0.788849351
1	1067	2.952145153	0.049	2.103907576
1	1068	1.954034249	0.2161	2.306813731
1	1069	0.727204617	0.1414	1.281866173
1	1070	1.946322783	0.4143	1.069550342
1	1071	0.415359998	3.9607	0.754654314
1	1072	1.328625194	7.1913	2.858485163
1	1073	1.508530019	2.8283	1.334632566
1	1074	2.479463323	0.1368	0.335829294
1	1075	0.410673229	0.3957	1.201963385
1	1076	1.07139032	0	0.287444079
1	1077	0.993206623	0.0365	2.8190704
1	1078	0.12803161	0	1.828796707
1	1079	1.899452968	0	0.731149734
1	1080	1.867875552	0	0.05646002
1	1081	2.55567438	0	2.783635077
1	1082	0.883324794	0.6879	1.345339243
1	1083	0.666693765	0.4057	0.738766915
1	1084	0.532250294	0.1729	2.4270768
1	1085	0.397728675	0	1.902438021
1	1086	2.231258612	0.3192	1.220636321
1	1087	0.820330011	1.1825	1.533447632
1	1088	0.652629168	0	2.565637329
1	1089	1.226133366	0.084	0.405226586
1	1090	1.243742644	0	2.396916905
1	1091	2.856443846	0	1.063668061
1	1092	0.555760304	0.147	0.492536088
1	1093	1.714971411	0	1.635864133
1	1094	1.997123713	0.5304	0.579792864
1	1095	0.146648574	0.3223	2.877972322
1	1096	1.876052252	0.1315	1.599664682
1	1097	0.907345557	0.2804	1.103174367
1	1098	2.18448584	0	0.018255834
1	1099	1.761670637	0	2.970179928
1	1100	1.273513877	0	2.675250211
1	1101	1.142786308	0	2.721087067
1	1102	2.011043673	0	2.438848755
1	1103	2.216223606	0	1.908962424
1	1104	1.107203266	0	2.076579937
1	1105	1.172481556	0	1.994578008
1	1106	2.339563542	0	1.808524594
1	1107	2.574093265	0	1.357026395
1	1108	0.699534897	0	1.378155828
1	1109	1.800653766	0	1.649314405
1	1110	2.049280927	0.1458	1.985221044
1	1111	1.389363663	0.0675	1.679932346
1	1112	0.562362752	0.006	1.034980225
1	1113	0.984010752	2.00E-04	0.210560378
1	1114	2.896453593	0	2.303000356
1	1115	0.321668558	0	1.784106541
1	1116	1.909707434	0.4117	0.360008656
1	1117	1.270988867	0.3898	0.078327366
1	1118	1.808776138	0	2.189802024
1	1119	1.938707394	1.1312	0.651483022
1	1120	2.386186372	0.4707	1.818758026
1	1121	0.164726819	0	1.315262098
1	1122	1.294009203	0.0934	2.535757894
1	1123	2.467912253	0.4486	2.025822848
1	1124	0.449175579	0.4306	1.307393403
1	1125	1.652775742	1.0116	1.162022086
1	1126	2.839795319	0.6634	1.366072139
1	1127	2.798585779	0.726	0.133375949
1	1128	0.132761648	0.6393	2.056417644
1	1129	0.052007155	0	2.539530223
1	1130	2.067000947	0	1.446077986
1	1131	0.912060001	0.0135	1.534678865
1	1132	0.907331798	0.4179	0.957222373
1	1133	2.186207106	0.8363	0.559420623
1	1134	0.83468673	0	0.400058157
1	1135	1.334140155	0	0.75767843
1	1136	0.866215208	0	1.392102112
1	1137	0.458452416	0	2.566713503
1	1138	2.158597496	0.0359	1.490243151
1	1139	0.9623	0.9623	0.314837246
1	1140	0	0	1.819228954
1	1141	0.8099	0.8099	0.607647726
1	1142	0.912	0.912	2.255936983
1	1143	1.8743	1.8743	1.618456093
1	1144	1.0332	1.0332	1.685488805
1	1145	0.7082	0.7082	0.180341441
1	1146	0.0852	0.0852	0.861789987
1	1147	0	0	1.625175746
1	1148	0.0935	0.0935	2.950659572
1	1149	0.7271	0.7271	1.561403563
1	1150	0.0401	0.0401	1.733980423
1	1151	0	0	0.633574221
1	1152	0	0	0.974339779
1	1153	0.3885	0.3885	2.193952209
1	1154	0.6494	0.6494	1.099147858
1	1155	0.5212	0.5212	0.287673006
1	1156	0.3094	0.3094	1.799610058
1	1157	0.4476	0.4476	0.111310903
1	1158	0.0455	0.0455	1.357042058
1	1159	0.2866	0.2866	0.159282971
1	1160	0.0904	0.0904	1.278316634
1	1161	0	0	0.5830403
1	1162	0	0	1.620126038
1	1163	0	0	2.036978281
1	1164	0	0	0.048691729
1	1165	0.4766	0.4766	1.537338593
1	1166	0.2521	0.2521	2.996001279
1	1167	0.1235	0.1235	2.530805638
1	1168	0.0564	0.0564	2.457850415
1	1169	0.138	0.138	1.988977216
1	1170	0.3444	0.3444	0.44734275
1	1171	0.4264	0.4264	0.742365673
1	1172	0.3707	0.3707	2.834163064
1	1173	0.2913	0.2913	0.245813337
1	1174	0.2128	0.2128	2.735929829
1	1175	0.2787	0.2787	2.906994854
1	1176	0.9583	0.9583	0.427799551
1	1177	0	0	0.469794165
1	1178	1.9261	1.9261	2.527534655
1	1179	1.51	1.51	2.062969365
1	1180	4.6806	4.6806	2.617085204
1	1181	2.4802	2.4802	1.034208114
1	1182	0.3948	0.3948	2.969047027
1	1183	1.5842	1.5842	1.677997294
1	1184	1.1096	1.1096	2.045266345
1	1185	0.0856	0.0856	2.068357841
1	1186	0.3858	0.3858	1.814487947
1	1187	0.9935	0.9935	1.524041314
1	1188	0.2897	0.2897	0.563872251
1	1189	0.6633	0.6633	1.613510898
1	1190	0	0	0.763845868
1	1191	0.5458	0.5458	2.64817316
1	1192	0.2058	0.2058	0.287772909
1	1193	0.3013	0.3013	0.373790461
1	1194	1.3187	1.3187	1.591286758
1	1195	2.1706	2.1706	0.850497704
1	1196	1.72	1.72	1.636069735
1	1197	0.9113	0.9113	1.091693244
1	1198	0	0	0.229498136
1	1199	0.2896	0.2896	2.429116209
1	1200	0	0	2.82542952
1	1201	0.4853	0.4853	0.557906422
1	1202	2.0232	2.0232	0.452870944
1	1203	1.9161	1.9161	1.364915199
1	1204	3.0385	3.0385	0.695923898
1	1205	0.449	0.449	0.012531977
1	1206	1.2095	1.2095	2.671848717
1	1207	4.8618	4.8618	2.465625088
1	1208	3.8673	3.8673	0.880007511
1	1209	0	0	1.419230511
1	1210	0.1757	0.1757	0.217094382
1	1211	0.2822	0.2822	0.098414531
1	1212	0	0	0.136576106
1	1213	0	0	2.834886603
1	1214	1.3215	1.3215	2.517889329
1	1215	1.2071	1.2071	1.194206026
1	1216	1.843	1.843	2.238447428
1	1217	2.3929	2.3929	2.48675192
1	1218	1.519	1.519	0.378923235
1	1219	0.3452	0.3452	2.06610213
1	1220	0	0	1.404974659
1	1221	0.772	0.772	2.308089011
1	1222	1.6046	1.6046	0.074191065
1	1223	4.375	4.375	1.520353734
1	1224	5.9949	5.9949	1.858954246
1	1225	5.4151	5.4151	2.865085489
1	1226	6.409	6.409	2.390972361
1	1227	3.6028	3.6028	2.295466902
1	1228	7.1331	7.1331	1.689724745
1	1229	8.1102	8.1102	2.14405765
1	1230	2.9346	2.9346	0.704016726
1	1231	4.5509	4.5509	2.221702918
1	1232	3.2382	3.2382	2.456079428
1	1233	0	0	0.08141062
1	1234	0.2856	0.2856	0.2041326
1	1235	0	0	2.125607346
1	1236	0	0	1.781827774
1	1237	0	0	1.931716837
1	1238	0	0	2.544838512
1	1239	0.2684	0.2684	0.991245833
1	1240	0.0381	0.0381	1.390326469
1	1241	0.4167	0.4167	2.928468684
1	1242	0	0	0.015104701
1	1243	0	0	2.710205748
1	1244	0	0	2.470427278
1	1245	0.2421	0.2421	0.13671911
1	1246	2.08	2.08	1.523481012
1	1247	5.4617	5.4617	0.981099068
1	1248	2.934	2.934	0.745991572
1	1249	1.9031	1.9031	2.045293695
1	1250	1.7457	1.7457	2.226931457
1	1251	2.3898	2.3898	1.352551855
1	1252	3.4593	3.4593	0.436697479
1	1253	3.8447	3.8447	0.801996982
1	1254	1.0982	1.0982	0.771063982
1	1255	2.4371	2.4371	1.513261731
1	1256	5.936	5.936	1.559754548
1	1257	6.4514	6.4514	0.862063814
1	1258	4.8597	4.8597	2.294768516
1	1259	3.3563	3.3563	1.352031591
1	1260	0	0	0.223360381
1	1261	1.9979	1.9979	2.311082681
1	1262	3.7753	3.7753	0.360631366
1	1263	5.4938	5.4938	1.469275979
1	1264	6.2554	6.2554	1.624560094
1	1265	7.6096	7.6096	0.336893879
1	1266	8.7609	8.7609	2.280776643
1	1267	8.0406	8.0406	1.109777688
1	1268	0.4189	0.4189	0.741564254
1	1269	3.224	3.224	2.705527889
1	1270	0.995	0.995	0.93027858
1	1271	1.3322	1.3322	1.482243784
1	1272	2.0102	2.0102	0.760890033
1	1273	2.3537	2.3537	2.193919752
1	1274	0	0	0.47272125
1	1275	5.3219	5.3219	0.247143842
1	1276	4.5438	4.5438	1.00812254
1	1277	0.6033	0.6033	1.873702339
1	1278	1.9198	1.9198	0.738697069
1	1279	1.8342	1.8342	2.080675871
1	1280	2.8458	2.8458	2.849698751
1	1281	4.2663	4.2663	0.163083273
1	1282	3.3588	3.3588	0.680805937
1	1283	2.7872	2.7872	2.051037531
1	1284	1.6009	1.6009	0.097652476
1	1285	0.7689	0.7689	2.027774568
1	1286	1.3504	1.3504	1.447482951
1	1287	1.1252	1.1252	2.716558093
1	1288	0	0	1.866563572
1	1289	0.1955	0.1955	0.528264695
1	1290	0	0	2.802056375
1	1291	0.4328	0.4328	1.501584849
1	1292	1.3129	1.3129	2.756303792
1	1293	0.6931	0.6931	2.761346809
1	1294	1.2708	1.2708	1.131360792
1	1295	0	0	2.943498749
1	1296	0.0661	0.0661	2.619469804
1	1297	0.3505	0.3505	2.77175587
1	1298	0.5781	0.5781	1.374268864
1	1299	0.3674	0.3674	0.412356725
1	1300	0.1121	0.1121	2.531710757
1	1301	0	0	2.638570484
1	1302	0	0	1.898277303
1	1303	0	0	0.461357889
1	1304	0	0	0.842902147
1	1305	0	0	2.677261789
1	1306	0	0	0.954603263
1	1307	0.0212	0.0212	0.977669182
1	1308	0.3403	0.3403	1.401317331
1	1309	0.3969	0.3969	1.334691094
1	1310	0.4641	0.4641	1.740874898
1	1311	0.801	0.801	2.610910106
1	1312	0.0794	0.0794	2.480261619
1	1313	0.0975	0.0975	0.206794063
1	1314	0.8354	0.8354	2.546465099
1	1315	1.0633	1.0633	2.924005837
1	1316	0.4024	0.4024	2.914664628
1	1317	0.302	0.302	2.638351303
1	1318	0.2228	0.2228	2.622952623
1	1319	2.00E-04	2.00E-04	0.756784444
1	1320	0	0	1.31913565
1	1321	0	0	2.387783682
1	1322	0.7876	0.7876	1.288146449
1	1323	0.5066	0.5066	1.975055087
1	1324	0	0	0.06734279
1	1325	0	0	2.86063447
1	1326	0.3929	0.3929	0.502926299
1	1327	0	0	1.990299429
1	1328	0.1517	0.1517	2.34288222
1	1329	0	0	1.70307237
1	1330	0	0	1.181761217
1	1331	0.3991	0.3991	0.069355443
1	1332	0.5601	0.5601	0.246984802
1	1333	0.0967	0.0967	0.954973592
1	1334	0	0	2.172662094
1	1335	0	0	1.96894475
1	1336	0	0	2.961704927
1	1337	0.1429	0.1429	1.930555243
1	1338	0.393	0.393	2.356438861
1	1339	0	0	1.355670463
1	1340	0	0	2.790272623
1	1341	0.5188	0.5188	2.283266639
1	1342	0	0	2.207918445
1	1343	0	0	0.261859886
1	1344	0	0	2.992746022
1	1345	0.2707	0.2707	0.152230915
1	1346	0.5899	0.5899	2.603044993
1	1347	0.5607	0.5607	1.806885268
1	1348	0.3506	0.3506	0.073027475
1	1349	1.3937	1.3937	1.973471918
1	1350	0.8579	0.8579	0.530325513
1	1351	0.4128	0.4128	1.827792485
1	1352	0.4189	0.4189	1.976715561
1	1353	0.3581	0.3581	1.526171648
1	1354	0.9739	0.9739	0.836013135
1	1355	0.4862	0.4862	2.174353663
1	1356	0.2896	0.2896	0.039061536
1	1357	0.1092	0.1092	0.674164031
1	1358	0	0	2.545897196
1	1359	0	0	2.157548779
1	1360	0	0	2.730744507
1	1361	0	0	1.807311447
1	1362	0	0	1.303081727
1	1363	0.041	0.041	2.900956577
1	1364	0	0	2.350494038
1	1365	0	0	1.628059403
1	1366	0.6356	0.6356	0.514250721
1	1367	0.5376	0.5376	2.206630854
1	1368	0.9374	0.9374	2.695588263
1	1369	1.0859	1.0859	0.768366217
1	1370	1.3261	1.3261	0.341727695
1	1371	0.4889	0.4889	0.07391756
1	1372	0.4012	0.4012	2.802483268
1	1373	0.8682	0.8682	0.89400743
1	1374	1.6365	1.6365	2.51771594
1	1375	2.3808	2.3808	2.262825633
1	1376	0.9835	0.9835	2.666597445
1	1377	0.0445	0.0445	1.336455121
1	1378	0.554	0.554	0.084539126
1	1379	0.575	0.575	0.355972854
1	1380	0	0	0.683301809
1	1381	0	0	0.784907388
1	1382	0.2618	0.2618	2.641097186
1	1383	0.2945	0.2945	1.641189138
1	1384	0.0582	0.0582	0.315254277
1	1385	0	0	0.76611656
1	1386	0	0	0.798833623
1	1387	0.783	0.783	0.708942902
1	1388	0.838	0.838	0.724221582
1	1389	0.1249	0.1249	0.793476503
1	1390	1.2045	1.2045	0.260686077
1	1391	2.2005	2.2005	1.366456234
